Date,Elasped Time (hrs),A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12
9/5/10 19:08,1794.69,0.994193651,0.99974373,1.001911914,1.002092974,0.996726202,0.998016758,0.993908653,1.00124243,1.000627105,0.992717725,1.001315286,0.999009114,1.007876664,0.999025355,0.998620113,1.005700992,1.00424045,0.99668434,1.002969348,1.002596134,0.99935202,0.994649287,0.992585363,0.999442745,0.994403771,1.000804694,1.003016254,0.999201594,0.998290845,1.001360953,1.005330898,0.999983591,1.002816702,0.99863715,0.996304298,1.000105957,1.001264246,0.993567228,0.995823066,1.005362476,0.997912355,1.002305247,1.003066041,1.003712338,0.995577648,0.998799903,1.00259467,1.00161743,1.00139076,0.997256289,0.998274772,0.997128695,1.000067903,1.001944104,1.000556565,0.999677345,1.000804126,0.997070281,0.999328715,1.00295589,0.999318797,1.000229209,0.99002334,0.994320573,0.999684728,0.997681071,0.996993128,0.990148925,0.993242698,0.991611006,1.002595951,0.997354113,1.001078199,0.993444582,0.997569498,0.993579685,1.001028406,1.003999649,0.997783428,0.996526624,1.001689923,0.998335614,1.001869955,0.996573425,1.002866042,1.002397415,0.992580282,1.002980282,0.995979863,0.999385966,0.99592788,0.99825106,0.997716457,1.003103767,1.002242605,0.995055411,1.004070289,0.997486412,0.999248473,0.99630315,1.00327943,1.002583859,0.999550237,1.000988093,1.000065129,1.000294634,1.001578793,1.003793211,0.992430487,0.999821849,1.002022183,0.995644631,0.996020121,1.002916901,1.003736988,0.99987726,0.999459233,1.001676892,1.000132525,1.000746359,1.000465997,0.998847725,1.000864895,0.998023385,0.997404998,1.004919448,1.001624577,1.000268175,1.001564334,0.997454997,0.999757567,0.997886968,1.000564913,0.997796023,0.998817768,1.002765039,1.000894707,1.000331659,0.997954285,0.998672246,0.998195477,1.000486745,1.004570137,1.005487469,0.99833184,1.001657996,0.994612121,0.998583564,0.999693792,1.003820446,0.997480749,0.997506727,1.000850061,0.998110305,1.002789402,1.001133363,1.006874219,0.996487342,1.001155081,1.001667679,0.998490767,1.000391285,1.004909312,1.004258127,0.995365286,1.003408316,1.003504999,1.003088369,1.002582523,1.001385699,0.99915686,1.000567262,0.999651574,0.993701121,0.998542197,0.999547907,1.001696619,1.005039369,0.999873952,1.001692522,0.99913243,1.00019319,1.001003993,1.003878295,0.997478748,0.999200691,1.002585337,0.992773802,0.992527981,1.005633443,0.996147376,0.995186896,0.999597895,0.994134199,1.001048051,0.996416058,1.000358427,0.996348203,0.998647395,0.999771732,1.003430743,1.003561922
9/9/10 19:16,1890.82,0.991390837,0.993493695,0.999549126,1.001246449,0.999863375,0.997318544,0.9982641,0.994183501,0.998025851,0.999234022,0.998549431,1.001412679,1.004908026,0.996379042,0.995957735,1.00027695,0.998006307,0.992305062,0.999938852,1.003254592,0.99858676,0.994934436,0.992663028,0.995102112,0.993540716,0.996955745,0.999814989,0.996503843,0.992386442,1.000496767,1.004734907,0.999273742,1.001488415,1.000266721,0.994288469,1.000528502,0.998341189,0.994431632,1.001736727,1.003032242,0.997729706,1.002687972,1.003140833,1.00440358,0.997686051,1.001343678,1.005119294,1.000242289,0.996434832,0.995608585,1.003105414,0.995470941,0.997470126,1.000266219,1.004973855,0.999550758,1.000800515,0.996581864,1.001102856,1.003662004,1.003178791,1.002059961,1.001515335,0.995258602,0.998781953,1.001248532,0.995536051,0.996326241,0.994287653,0.995039312,1.000715701,0.992637194,0.995902448,0.992390694,0.992164611,0.996195375,0.99858769,0.998599072,0.998852122,0.999275174,0.996156007,0.997890937,1.001419907,0.998264284,1.003499941,1.002787178,0.995415899,1.00087271,0.999741338,1.003356454,1.001084532,1.00015603,0.99464657,1.000589767,1.001342743,1.003334772,1.003712619,1.00212082,1.002767675,0.997119555,1.004757745,1.005091568,1.00593656,1.007061743,1.002824567,1.000797729,1.004184718,0.999696725,1.002916992,1.003126021,1.007718197,0.99428123,1.001761534,1.006874598,1.007726554,1.006325876,1.000525669,1.00627544,1.005911347,1.001535094,1.002618758,1.007459942,1.000185683,1.006697273,0.999543728,1.005532623,1.002631992,1.010299665,1.001812632,1.005601722,1.00528051,0.999129768,1.002125897,1.003105903,0.999488747,1.004672829,1.004543802,1.002003617,1.005509345,1.00619578,0.993517343,0.999861284,1.006668247,1.00857364,1.000916896,1.006751031,0.997713007,1.005964,1.007434039,1.00940818,1.010407875,1.001809289,1.007416605,1.003880261,1.005869478,1.002819948,1.00611637,0.999639993,1.008969431,1.00381805,1.000093491,1.001324592,1.007097632,1.005723955,1.003153025,0.998272041,1.000806762,1.004299833,1.001474934,1.001801693,0.998313183,1.002224383,1.000581735,0.999416808,1.00410241,0.997576533,0.997016861,1.006010299,1.000472283,1.001534681,0.99829718,1.001483756,1.000220471,1.001576716,1.001442084,1.004730529,0.996801832,0.997130718,0.997172651,1.00436202,0.998610332,0.998018885,1.000749558,0.996637617,0.999006871,1.003404941,0.999882809,0.997897731,0.998612116,0.999411448,1.001446492,1.002321236
9/14/10 4:58,1996.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9/18/10 17:24,2104.95,1.00187571,0.995538892,0.996642686,1.003555547,0.999756061,0.997885934,0.995224579,0.995624368,0.999897292,1.000772158,1.001772374,1.008166696,1.008194493,1.004496602,1.000235681,1.000900348,1.006102377,0.997171028,1.00445728,1.003684554,0.99794676,0.994986723,0.996343574,1.001705186,0.993349644,0.998687164,1.000032943,1.002175086,1.000228342,1.007191726,1.00009289,1.002138521,1.003665936,1.005268219,1.001078298,0.998697557,1.005526089,0.993112649,0.998024708,1.003334854,0.997754319,1.007480985,1.004260174,1.008253454,0.997297143,1.000032734,1.005870063,1.001221131,0.99950399,0.999344524,1.003409571,1.000086452,1.000600173,0.998564625,1.00061963,0.995227027,0.993712329,0.999713118,1.005315828,1.001154595,1.000779365,1.006021726,0.996372398,0.996725931,0.993602966,0.99904466,0.992232996,0.987411237,0.996016403,0.989564174,1.000921391,0.991282098,1.00023221,0.995090804,0.995038395,0.99378575,0.998913506,0.99365318,0.990763502,0.994078182,0.995315303,0.993600872,0.996363241,0.995578791,0.997878942,0.998731541,0.994016952,0.997287095,0.991396832,1.002976761,0.997934845,0.992857563,0.991742693,1.001538877,0.992055879,0.999799569,1.003063439,0.999135857,0.998945118,0.997526034,1.004979484,0.997010311,0.993117209,1.001372483,0.996706135,1.002306248,1.002087271,0.99962016,0.99387547,0.995423842,1.000141301,0.996872932,0.996045813,0.999206035,1.002365578,0.995298651,0.998907068,1.005592482,1.004806226,1.001564803,0.994622734,0.999087477,0.995372357,0.999346132,1.001328298,1.002348351,0.998724861,1.000295676,0.998730293,0.99745614,1.001274467,0.999687347,0.994806049,1.000601781,0.994912878,0.999290342,0.997392854,0.996650092,0.999758887,0.999400456,0.999823593,1.001361292,1.010609952,1.005994016,1.000038511,1.009407906,1.003686553,1.002937466,1.005124557,1.006678037,1.010418315,1.000945413,1.008135948,1.006961278,1.006469442,1.002941318,1.007697311,1.002080255,1.001748458,1.004528872,1.000183626,0.999830525,1.005152769,1.004897221,1.000185945,1.005431422,1.002312323,1.004929158,1.009099645,1.002233822,0.999634774,1.004652818,1.001750743,0.99830181,0.999755759,1.002029674,0.997288905,1.002804701,1.004396992,1.001567571,1.00251654,0.999308515,1.000821832,1.000850958,0.998690544,1.004404479,1.003436714,1.002748548,0.996741693,1.00290569,0.997962788,0.99398552,0.998003277,0.995499548,1.005054659,1.002006688,1.005570028,1.002409572,1.000679077,1.003017284,0.998030119,1.000336566
9/22/10 17:32,2201.08,1.004139583,1.002047138,0.998507945,1.007931252,1.003203731,1.000422778,1.003882846,1.001270115,0.999067264,0.999316225,0.997336352,1.005930735,1.010671954,1.001087707,0.998360384,1.001636116,1.005612583,0.999378251,1.000409121,1.001747317,0.996062982,0.991348839,0.99262181,0.994518346,0.99276646,1.003221576,1.004276727,1.003021092,0.994940328,1.006258423,1.005116611,0.99446669,1.001459386,1.004653327,0.996368049,0.996404353,0.998421951,0.998939315,1.002977494,1.005143674,0.998379883,1.004519992,0.998792496,1.0050064,1.001556991,0.99804045,1.005790634,1.005140235,0.99829551,1.000867086,1.007259029,1.007137039,1.000921805,1.007350436,1.003806679,1.005166621,1.004695952,1.003344843,1.002494636,1.007220136,1.004347715,1.004635005,0.998750012,1.003158232,0.998942275,1.002613212,0.996012749,0.994347203,0.998647877,0.990647571,0.994156319,0.990160066,0.997061095,0.995701651,0.995894845,0.994734946,0.999727845,1.001316923,0.990302021,0.996850173,0.999578935,0.9905491,0.995518746,0.989986422,0.999444105,0.99782441,0.990244813,0.995817392,0.995955736,0.994451786,0.995293374,0.995050256,0.997012713,0.999018116,0.995525764,0.994012753,1.002052634,1.001244662,0.994066566,0.995988473,1.001347758,0.995934766,0.993094333,1.000493343,0.999394557,1.002768459,0.996357348,0.996142063,0.993052574,1.00183225,1.006306684,0.994962115,1.003561083,1.006636518,1.004949368,1.001338474,1.001404412,1.006433408,1.007908868,0.999506975,0.994858403,0.999947267,1.002645464,1.000523892,1.002418945,1.001324685,1.000693649,1.007321098,0.999354364,0.998957133,1.003588103,0.99989405,1.001819889,0.998354906,1.001122827,0.998919117,0.996282309,0.996943086,0.996975503,1.000155708,0.999072424,0.997016946,0.997897352,1.003418731,0.99714403,1.002044964,0.996564468,0.999542721,1.003925549,1.001023331,1.002359572,0.99923523,0.997441213,0.999523219,1.002212808,1.002935929,1.004151519,0.999125758,1.000444201,1.001155941,0.995916403,0.996459159,0.997213749,0.997847557,0.99458404,0.999619462,1.002302205,0.997817042,1.005179962,1.002337138,0.999312933,1.006573672,1.005383245,1.003648002,1.001044591,0.998457261,1.003975065,1.006960064,1.004899845,1.006081355,1.002477477,1.002859553,1.002120911,1.005422412,1.001777644,1.004402616,1.00300156,0.999951974,0.999219713,1.003832803,1.000368618,0.99664031,1.002733069,0.998816116,1.003776476,1.001794351,1.005106423,1.006545742,1.008607667,1.002273314,0.998196411,0.999637246
9/27/10 16:51,2320.41,0.998061076,1.000863637,0.998988973,0.999904012,1.006097797,0.995725025,0.997124279,0.998475826,0.998931808,0.993352024,0.999087534,1.004920512,1.007800472,1.001351991,0.997817722,1.002040824,1.005364032,0.999919743,0.996417415,1.00068097,0.997296811,0.993660731,0.996126895,0.996384624,0.991094777,0.994637774,0.99475444,1.004719494,0.998433344,1.007085475,1.011055355,1.003461963,1.007143341,1.00643078,0.999780622,1.002448932,1.009026672,1.007217606,1.004196315,1.005092727,1.003832831,1.005660808,1.003447751,1.003000402,1.001489633,1.006232575,1.006422096,1.000607486,1.004005793,1.001526483,1.006119117,1.003790036,1.001002932,1.00301965,1.005036214,0.999123722,0.997679008,0.999292993,1.000756768,1.000908905,1.002202809,0.99996391,0.994478608,0.998395213,0.993550073,0.997433662,0.996505142,0.990426885,0.991676488,0.988043886,0.994258158,0.986800983,0.996103728,0.986605882,0.992951314,0.987605939,0.994548737,0.996972837,0.994824674,0.996867288,0.990804702,0.989390474,0.996719182,0.989614967,0.992703828,0.998556064,0.99215815,0.996975329,0.996505276,0.999388696,0.994229527,1.002324728,0.999984566,1.000947635,0.998348089,1.002893928,1.00105592,1.000474081,0.997729065,1.002013841,1.006843401,1.005579493,0.998620507,1.006827982,0.999789421,0.99984298,1.002823603,1.002420402,0.99633601,0.998943558,0.998542649,0.990466332,0.996629729,1.000915229,1.004385109,0.998596446,1.001321498,1.003510128,1.003369354,0.99884979,0.992324288,0.997852418,0.997009307,0.999107626,1.000641589,0.999121063,0.992678332,1.005394036,1.000062761,1.000465207,0.999257055,0.993724303,0.997359105,0.999358081,0.996245218,1.001763774,0.995280549,0.993405627,0.995991467,1.00004611,0.992365234,0.997812982,1.001133965,1.000452856,0.994523986,0.999831689,0.992423831,0.997409066,1.003511872,0.998543751,0.995597445,0.996471475,0.999190557,0.994975086,0.998368007,0.998876362,1.003100506,0.998876829,0.997535059,0.995687078,0.995620328,1.000297495,1.009360436,1.005728494,1.000364347,1.000955468,1.007872192,1.006440899,1.00506817,1.003832022,1.006410802,1.002566929,1.004821825,1.004906673,0.999609112,0.997674897,1.003271117,1.004907751,1.005681465,0.99823884,1.002065782,1.001680292,1.000996467,1.003198263,1.003886011,1.002460212,0.998484991,1.000508632,0.993080489,1.002364556,1.000925864,1.001088932,1.000010143,0.998706171,1.003514088,1.001876492,1.004735681,1.003685846,1.004541997,1.003342868,0.996519295,1.005817179
10/1/10 2:21,2401.91,0.996239382,0.990971106,0.996965143,1.000817065,0.997376314,0.996780793,0.996334322,0.997183855,0.99822242,0.998753568,1.005412955,1.008754874,1.008517513,1.003659987,1.003883862,1.01153061,1.010648275,1.000537856,1.004117481,1.00205958,1.002180492,0.999099742,0.994161902,0.997768121,0.999098997,1.004718533,0.999978985,1.003539772,0.999799802,1.004340645,1.005490115,1.004964238,1.000096165,1.005721923,0.993290316,1.001164021,1.001618637,0.99500315,0.999879766,1.004596041,1.001094621,1.002235121,1.001968582,1.003486759,0.997801322,1.002064329,1.004258376,0.998927401,0.996811092,0.996696036,0.998425024,1.003708326,0.996848231,1.004189113,0.997661104,0.995948957,0.99592692,0.99884164,0.996755969,1.000196784,1.000071192,0.997532981,0.997242956,0.997052595,0.992996987,0.995524377,0.995475725,0.9886379,0.993769054,0.986246577,0.997944299,0.985960192,0.992818605,0.986668406,0.994844585,0.987351482,0.995395456,0.997667478,0.995975006,0.990525177,0.994824399,0.990854399,0.999765209,0.991299701,0.99680284,1.000493638,0.991406383,1.000476012,0.99780389,0.999593342,1.00248117,0.999202597,0.997133975,1.000494513,1.002000245,1.000892996,1.004973381,0.999437872,1.003637663,0.9959455,1.001412783,1.004790279,0.99832302,1.007042713,0.995839953,1.003980752,0.999673225,0.997729703,0.994022432,0.998085875,1.002807171,0.997279655,0.998790374,1.001806606,0.99882928,0.997343718,0.997046297,0.999741903,1.002924012,0.997837225,0.99584315,0.998633065,0.999670269,0.995111122,0.996243641,0.998359123,0.995449799,1.002287363,0.99846465,0.998100419,1.003605627,0.992028138,0.997140433,0.994015856,0.998170366,0.994766895,0.992912125,0.993456361,1.001829792,1.002893499,0.996161816,0.997998923,1.002186178,0.996549274,0.992911488,0.998043437,0.995474289,0.997754859,1.003644965,1.002891386,0.997020715,0.992998528,1.000072408,1.000219114,0.998341113,0.994879466,1.003643591,0.995092543,1.000109832,0.996258684,0.998936731,0.996393451,1.004408727,1.001797795,0.999542277,0.999090014,1.00790243,1.007482453,1.008513448,1.008813343,0.999707371,1.003062479,1.000429993,1.00422414,1.001747958,0.999224351,1.001325886,1.002860735,1.005827757,0.999422002,1.001473651,1.00441147,1.004193786,0.998878748,1.001410978,1.000413276,0.999581908,0.997089455,0.997550365,1.004445715,1.004018761,0.993941708,0.998316931,0.998711342,0.999755324,1.00041615,1.002698809,0.998852094,0.99925468,0.997737918,0.998423781,1.003752235
10/5/10 1:29,2497.04,1.000091592,1.001028183,1.002951834,1.006964242,1.006476593,0.995302631,1.001274191,0.999297601,1.002304917,0.997776928,1.001088337,1.004633485,1.008921913,1.00461238,0.997149863,1.002580088,1.005349577,0.993587165,0.999618407,1.001606811,0.996782865,0.995088495,0.994214304,0.99734111,0.993841287,1.002241244,1.002817747,0.998648255,1.001538815,1.004491329,1.00654631,1.002007515,0.999731621,1.003580007,0.999956169,1.001088844,0.997890178,1.00206897,1.0033369,1.00467014,1.001585315,1.003074594,1.00646146,1.006270229,1.005544816,1.00164296,1.007636735,1.003458208,1.007342504,1.005456877,1.005084789,1.001781454,1.00320515,1.008620466,1.009808945,1.000878532,1.002577408,0.998034985,1.004421965,1.003182008,1.005391768,1.004253819,1.001725696,0.9958064,1.002515801,0.997114695,0.994825855,0.991266599,0.991465218,0.987746186,0.995781124,0.987752277,0.996824004,0.993438185,0.992184986,0.994475836,0.993583463,0.995209341,0.998491567,0.995125462,0.995889909,0.99266498,0.996694174,0.98838143,1.000440183,1.001862273,0.99187208,0.993059076,0.990935172,0.998282683,0.991446203,0.993196708,0.994050899,1.001919713,0.998893952,0.999697558,1.000271877,1.004854345,1.000815626,0.999422834,1.00163517,1.004486155,1.001619573,1.001648848,1.000007773,1.004468505,1.002753677,1.005082889,1.000275865,0.998723952,1.00464811,0.993931242,1.00441437,1.001656942,1.001461008,1.001880172,1.000244476,1.00277858,0.999503457,0.999588426,0.996585625,1.002985985,1.000946328,0.998277129,1.001206599,1.003277611,0.994238052,1.005704296,1.001079612,1.00352382,0.998756112,0.9989578,0.999233822,1.000107321,0.994879235,1.002876653,0.995628446,1.000614762,1.001089016,1.002260599,0.993734643,1.001593909,1.00384943,0.999567627,0.995462616,1.000587507,0.99687617,0.998671852,1.00081622,1.002957712,0.998441555,0.997906703,0.998188285,0.998956595,1.002807618,1.001764007,1.002123063,0.996672912,1.002522284,1.000327993,0.998808913,0.99698687,1.003545602,1.002223999,0.999586695,0.996968633,1.001965833,0.99984976,1.002901699,1.001146325,0.997383475,0.99871739,0.994403771,0.995835584,0.996725697,0.991160772,0.993651112,1.005397049,1.004381229,0.998128628,0.998206226,1.000285412,0.998099551,1.003213593,1.004639476,1.010221751,1.001656997,1.00044274,0.999351396,1.005172924,1.001879482,1.003636171,1.00589029,0.997693974,1.003839599,1.001772886,1.004628376,1.001894246,1.008804957,1.005694286,1.0023543,1.00207196
10/11/10 21:37,2661.17,1.003891256,0.997246902,1.000540308,1.003705209,1.003533124,1.002932566,1.001582247,1.002849259,1.000125323,0.99402068,0.99943164,1.003902009,1.011484115,1.008889992,0.997083411,1.005164118,1.010020446,0.998582063,0.99863969,1.000507994,1.001933885,0.992536792,0.994034441,0.996942257,0.991205953,1.001137082,0.995624689,0.999132588,0.998286249,1.008032414,1.007286427,0.999761589,1.0024579,1.001925754,0.997946777,0.994500874,1.00148589,0.998088779,0.999535306,1.002713225,1.002713791,1.000175704,1.0060714,1.001113936,1.002854994,1.001591133,1.003736752,1.001309258,0.995436511,0.995827752,1.004512254,0.999487081,0.996525951,1.005555125,0.998302237,0.997378638,0.996285495,0.995937072,0.997355134,1.000075159,1.000532427,0.998307579,0.994618528,0.998083662,0.996383658,0.992318449,0.992443447,0.99234971,0.988894906,0.993070234,0.99944033,0.997054006,1.004062122,0.994043216,0.999305352,0.999603081,1.004154122,1.004083989,1.002021032,0.995106686,0.998545338,0.994592893,1.001271947,0.993940928,1.003142671,1.002984012,0.993069662,0.994984824,0.99364884,1.003141591,0.99630082,0.995754826,0.995327132,1.003462635,0.996668898,0.996876305,1.005729901,1.001216253,0.997481042,0.997937056,1.002913232,1.000773656,0.996581988,1.002178286,1.001156556,1.002345455,0.999715319,0.999673043,1.003134476,1.003652125,1.010130378,1.00143832,1.003216475,1.010810444,1.009462051,1.00587503,1.004470038,1.001475379,1.005443876,1.007136233,0.996387686,1.006713869,1.004493213,0.999153461,1.003002533,1.003874632,0.996752545,1.005323573,1.003447541,1.000745333,1.003562847,0.998117319,1.001051008,0.99787297,1.002269969,1.000312223,0.999920706,0.998234059,1.003136157,1.008214099,0.998525765,1.004611198,1.002312533,1.004385342,0.998080402,1.004456907,0.99975136,0.997945413,1.00161334,1.000516919,1.000643102,0.996818422,0.999751477,0.999517924,1.001749826,0.997236266,1.001138578,0.994167156,1.000024658,1.003302338,1.000994476,0.997492073,1.004304043,1.003538359,0.997943583,0.997468895,1.001857981,0.996974061,1.005078968,1.000268168,1.00401458,1.005164937,0.995828923,0.993271221,0.997413461,0.994513066,0.996858342,0.999799966,1.002916654,0.996708041,0.995476046,0.999791751,0.997857277,0.998922713,1.001348397,1.001840625,0.993998292,0.996091709,0.994533673,1.004854604,0.996149409,0.993995973,0.996092176,0.994223626,0.996641609,1.004333807,1.00547739,1.00357372,1.004514302,1.004303594,0.999770159,1.00662847
10/18/10 21:54,2829.44,1.000310404,1.000304451,1.006730312,1.010203711,1.001461849,0.999646486,0.998842716,1.005648031,1.004923632,0.997043622,1.001836647,1.004266724,1.008762702,1.004888046,0.999741668,1.001717308,1.006227436,0.996124804,1.00387972,1.001776101,1.001609508,0.993432767,0.998413708,0.999604599,0.995140169,1.000415401,0.998339972,0.997482672,0.994650008,1.007357467,1.005541586,1.00126831,1.005422791,0.999740126,0.993685539,0.998960022,1.004391859,0.999085096,1.00355558,1.000325384,0.99906204,1.001288501,1.005441258,0.998544218,0.998702006,1.001564835,1.002368773,0.997394977,0.998894279,0.998841514,0.999604078,1.003599384,1.002506494,1.003475041,1.001751613,1.001125522,1.002650774,1.000278021,1.005726849,1.007331569,1.002469646,1.006882734,1.002721606,0.996863191,1.002072554,0.998618627,0.998630509,0.997953288,0.997351335,0.99751878,1.000716565,0.988869904,1.001488136,0.994787388,0.997337514,0.993991839,0.992148393,0.99981428,0.994313658,0.998912853,0.996163635,0.9980991,0.993986888,0.993343023,1.00034746,1.00336201,0.998721861,1.001625545,1.002749621,1.00411849,0.998269797,0.997297092,0.995993034,1.002148269,1.001956341,1.003619838,1.002450874,1.006982311,0.997978055,0.996545395,1.002667634,1.001184152,0.995292207,1.002554333,0.997976173,0.99994939,1.000877482,0.996343876,0.994414716,0.998164988,1.007286851,0.999630821,0.9969025,0.999779134,1.00405041,0.998061079,1.000492385,1.00134144,1.003773639,1.002430068,0.992595906,1.004130308,0.998662868,0.995454352,0.995052017,1.001720062,0.999880116,1.003920305,1.000699548,1.002022971,1.000340995,0.996025257,0.994831564,0.999898014,0.998700542,1.003368008,0.998844946,0.999264923,0.996497193,1.004194996,0.996844915,1.002715308,0.997141525,1.000695429,0.997288767,1.003312154,0.993883133,0.999105914,1.00060075,0.996880022,1.003069088,0.99845527,0.998326065,0.997349118,0.99872065,1.0034444,1.006164915,0.994963111,0.997620767,0.999052291,0.997324036,0.995001103,1.000634407,1.002693759,0.992568978,0.997065913,0.999877821,0.996361113,1.0035655,1.004870942,1.003355996,1.003239392,0.994852098,0.999851536,0.995168786,0.998127892,0.997740213,0.998555072,0.997918409,0.993983447,0.994454018,1.00073137,1.003402234,1.001852854,0.999230001,1.007254187,1.001526342,1.002961953,0.997909322,1.006648579,1.00266804,1.002069359,1.000370148,1.003367898,1.006236178,1.007374594,1.003635662,1.004183653,1.004825992,0.997934966,0.999302995,1.003818201
10/25/10 21:42,2997.25,1.003819297,0.998663642,1.007071151,1.006993822,1.005447631,0.998481892,0.998942208,1.001622177,1.00319996,0.999375755,1.001157878,1.002990832,1.006928105,1.002225261,1.001295854,0.998414946,1.002676812,0.997499038,0.997779358,0.997944311,0.994014985,0.997500757,0.99443412,0.997183223,0.997724067,0.999843545,1.000122363,1.001721157,0.99633796,0.999680151,1.006089172,0.996638256,1.003191061,0.996892545,1.001896602,1.003380101,0.998392733,1.000269961,0.99715536,1.005537127,0.999571036,1.006110295,1.001228544,1.002622015,1.001262754,0.996990442,0.997644688,1.000917639,0.99769579,0.998903513,1.001530123,1.001820226,1.004956907,1.006900088,1.009543627,1.001166124,0.99874005,1.00579449,1.006049488,1.001016792,1.007161794,1.005190433,1.003590045,1.000244705,1.00026929,1.00041992,0.999460661,0.994901452,0.994492946,0.995813466,0.997843744,0.991180777,0.996317642,0.996564896,0.994923908,0.994509271,0.994267201,0.996448854,0.99538905,0.993498722,0.996499517,0.993421445,0.993668361,0.993535892,0.994139776,1.002764214,0.994373762,0.996065679,0.994875966,1.00222778,0.996261503,0.998381642,0.999339964,0.998306055,1.002131621,1.006809945,1.006349223,1.006614457,1.006746807,1.000476878,1.008356962,1.000253901,1.00190381,1.002444093,0.996722416,1.005752515,1.002817052,1.000688338,1.000792211,1.004558287,1.003542378,0.997177757,0.998246697,1.004069468,1.003971023,1.001667851,0.998557233,1.005576345,1.000943612,1.003755741,0.999372362,1.003242046,0.998161967,1.003075147,1.001809596,0.999938175,1.001428327,1.001641613,1.000422629,1.001325372,1.002567374,0.99823907,0.997580483,0.997954173,0.99561169,1.003514431,0.995743943,0.993376625,1.000382427,1.003017952,0.997969267,1.002498244,0.998077959,0.999987167,1.000985324,1.003607836,0.99312915,0.997126434,1.000361156,1.001098895,1.004260194,0.997938302,1.000593499,0.994870099,1.001144021,1.001477678,1.002231861,0.99689783,1.004332544,1.00407233,0.993235733,0.997565521,1.004302395,0.9965215,0.995493385,0.991467318,0.998216177,0.998195456,0.999599729,0.999956402,0.999179388,1.000061358,1.005033733,0.996873808,1.002308629,0.99981003,1.005469562,1.005791111,1.010171348,1.004900374,1.00419125,1.006212921,1.001421659,1.008287269,1.005574559,1.007194631,1.004252684,0.999987439,1.001888667,1.008811849,1.002182739,1.003269651,0.999169379,0.99711716,1.004822985,1.000479025,1.003353063,1.002460575,1.001605518,1.002926764,0.99845286,0.999382087
